                    ____________________________________________________________________BestFitness____________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_____________________________________________________________________PeekRatio_____________________________________________________________________ 		__________________________________________________________________PeekSucessRate___________________________________________________________________ 		____________________________________________________________________PeeksFound_____________________________________________________________________ 		__________________________________________________________________PeeksFuncsCall___________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 19          0.9999879310705545  3.12938900695241E-05   0.9999105382777387   0.9999996452058887   0.9999998284308873   0.9999979224297578   0.9999998279603649  		                  53                    0                   53                   53                   53                   53                   53  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		            3228.375   11.795126112085448                 3214                 3236                 3245                 3219                 3238  		
STATISTIC 20          0.9999879310705545  3.12938900695241E-05   0.9999105382777387   0.9999996452058887   0.9999998284308873   0.9999979224297578   0.9999998279603649  		                  55                    0                   55                   55                   55                   55                   55  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		               0.875   0.3535533905932738                    0                    1                    1                    1                    1  		             1041.75    707.5536829709208                    0                  853                 2030                  670                 1874  		             3350.75    9.852483370776556                 3340                 3352                 3369                 3344                 3360  		
STATISTIC 21           0.999998278042744  2.33008750844158E-06   0.9999933140552546   0.9999996452058887   0.9999998284308873   0.9999979224297578   0.9999998279603649  		                  58                    0                   58                   58                   58                   58                   58  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            3536.375    10.64944666570589                 3525                 3539                 3555                 3527                 3545  		
STATISTIC 22           0.999998278042744  2.33008750844158E-06   0.9999933140552546   0.9999996452058887   0.9999998284308873   0.9999979224297578   0.9999998279603649  		                  61                    0                   61                   61                   61                   61                   61  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            3717.125    13.44233716923618                 3696                 3717                 3739                 3713                 3730  		
STATISTIC 23          0.9999991389053272  1.23993420974700E-06   0.9999965294712828   0.9999998271255334   0.9999998284308873   0.9999996452058887   0.9999998279603649  		                  64                    0                   64                   64                   64                   64                   64  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            3903.375   12.129509470708204                 3881                 3903                 3919                 3900                 3917  		
STATISTIC 24          0.9999991390680827  1.24003653565679E-06   0.9999965294712828   0.9999998274346691   0.9999998284308873   0.9999996452058887   0.9999998284275772  		                  66                    0                   66                   66                   66                   66                   66  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            4023.875   13.119641763401926                 4003                 4027                 4046                 4017                 4035  		
STATISTIC 25          0.9999991390680827  1.24003653565679E-06   0.9999965294712828   0.9999998274346691   0.9999998284308873   0.9999996452058887   0.9999998284275772  		                  69                    0                   69                   69                   69                   69                   69  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            4207.875    14.72061237080267                 4185                 4212                 4233                 4201                 4218  		
STATISTIC 26          0.9999991427289949  1.23757837871271E-06   0.9999965294712828   0.9999998274346691   0.9999998284308873   0.9999996452058887   0.9999998284275772  		                  72                    0                   72                   72                   72                   72                   72  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            4391.125   13.314197577881183                 4373                 4394                 4415                 4384                 4402  		
STATISTIC 27          0.9999995374128225  6.48451262942957E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999996869419036   0.9999998284275772  		                  74                    0                   74                   74                   74                   74                   74  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		             4512.75   13.966797362725234                 4492                 4516                 4531                 4506                 4530  		
STATISTIC 28          0.9999995469561768  6.50600075547800E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  77                    0                   77                   77                   77                   77                   77  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            4695.375   17.856071396426643                 4661                 4703                 4714                 4688                 4712  		
STATISTIC 29          0.9999995584704733  6.54973416800377E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  80                    0                   80                   80                   80                   80                   80  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            4878.125   18.011405116917288                 4847                 4886                 4896                 4865                 4896  		
STATISTIC 30          0.9999995584704733  6.54973416800377E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  83                    0                   83                   83                   83                   83                   83  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            5060.625    21.48712238926908                 5024                 5073                 5085                 5048                 5082  		
STATISTIC 31          0.9999995584704733  6.54973416800377E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  85                    0                   85                   85                   85                   85                   85  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            5184.125   23.018238110556716                 5143                 5196                 5213                 5175                 5205  		
STATISTIC 32          0.9999995584704733  6.54973416800377E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  88                    0                   88                   88                   88                   88                   88  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            5366.375   26.837806489034403                 5320                 5380                 5400                 5348                 5391  		
STATISTIC 33          0.9999995584704733  6.54973416800377E-07   0.9999979436440527   0.9999998274346691   0.9999998284308873   0.9999997112572374   0.9999998284275772  		                  91                    0                   91                   91                   91                   91                   91  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		              5551.5   27.810583802368683                 5508                 5565                 5586                 5531                 5579  		
STATISTIC 34           0.999999563757818  6.56424722406116E-07   0.9999979436440527   0.9999998282388283   0.9999998284406864   0.9999997279561801   0.9999998284308873  		                  94                    0                   94                   94                   94                   94                   94  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            5735.875   26.297406173015837                 5691                 5748                 5766                 5721                 5764  		
STATISTIC 35           0.999999563757818  6.56424722406116E-07   0.9999979436440527   0.9999998282388283   0.9999998284406864   0.9999997279561801   0.9999998284308873  		                  96                    0                   96                   96                   96                   96                   96  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            5856.125   27.751126103277322                 5813                 5866                 5890                 5842                 5887  		
STATISTIC 36          0.9999995637609718  6.56521362041885E-07   0.9999979436440527   0.9999998282388283    0.999999828452808   0.9999997279561801   0.9999998284406864  		                  99                    0                   99                   99                   99                   99                   99  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            6039.875    28.34198047319307                 5997                 6045                 6077                 6027                 6068  		
STATISTIC 37          0.9999997992243248  4.77900341592594E-08   0.9999997112572374   0.9999998282388283    0.999999828452808   0.9999998136670941   0.9999998284406864  		                 102                    0                  102                  102                  102                  102                  102  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            6218.125    31.08714709145428                 6177                 6228                 6261                 6202                 6245  		
STATISTIC 38          0.9999997992243248  4.77900341592594E-08   0.9999997112572374   0.9999998282388283    0.999999828452808   0.9999998136670941   0.9999998284406864  		                 105                    0                  105                  105                  105                  105                  105  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            6400.625    31.19953067412576                 6359                 6404                 6446                 6383                 6429  		
STATISTIC 39          0.9999997992243248  4.77900341592594E-08   0.9999997112572374   0.9999998282388283    0.999999828452808   0.9999998136670941   0.9999998284406864  		                 107                    0                  107                  107                  107                  107                  107  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		                   1                    0                    1                    1                    1                    1                    1  		             1469.75    973.1264416449548                  653                 1580                 3424                  674                 2030  		            6522.625    33.72975583326136                 6482                 6532                 6570                 6505                 6555  		
