                    ____________________________________________________________________BestFitness____________________________________________________________________ 		__________________________________________________________________CopiesOfMaxima___________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		_________________________________________________________________GeneticDiversity__________________________________________________________________ 		____________________________________________________________________Individuals____________________________________________________________________ 		____________________________________________________________________SucessRate_____________________________________________________________________ 		_______________________________________________________________________Time________________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 19          126.08394222826958    1.284426773341845    123.8536278566858    126.3240216387188                  128   125.33306522772703   127.07062004072462  		                 9.2    8.841819822738856                    1                    7                   29                    3                   11  		                  54                    0                   54                   54                   54                   54                   54  		 0.12398467384059289  2.27142755691566E-02  0.09873340689788733  0.11932971264940724  0.17784064533968655  0.11473829107317442   0.1304826243225888  		               103.6   2.1705094128131455                  100                  103                  107                  103                  105  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		                4964    87.05936671796627                 4861                 5021                 5061                 4886                 5045  		              5856.7   49.355963278146646                 5749                 5862                 5918                 5840                 5898  		
STATISTIC 20          126.34746267911498   1.2965932993654292    123.8536278566858   127.05948005243151                  128   125.33306522772703   127.21134151477301  		                 9.8    8.879439421745296                    1                   13                   30                    2                   13  		                  56                    0                   56                   56                   56                   56                   56  		 0.12354242875923693  1.92009070964083E-02   0.1036982184662022   0.1194671274952714    0.174980891169616  0.11632771790341846  0.12283399424517408  		               103.8    1.751190071542011                  101                  104                  107                  102                  105  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              5030.5    86.30469280404166                 4937                 5092                 5128                 4953                 5110  		              6057.3    51.47825862549898                 5952                 6061                 6131                 6039                 6090  		
STATISTIC 21          126.36788312635971   1.2879962154828295    123.8536278566858   127.05948005243151                  128   125.33306522772703   127.21134151477301  		                 9.4    5.758086101783782                    1                   10                   18                    5                   14  		                  59                    0                   59                   59                   59                   59                   59  		 0.11885082953289601  0.02022120435893316  0.10584208938632612  0.11415797914240433  0.17214310409584585  0.10771745191176052  0.11513800769650233  		               103.2   1.8135294011649041                  101                  103                  106                  101                  105  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              5166.3    94.32337992247382                 5062                 5232                 5268                 5078                 5265  		              6361.2     60.7961987116006                 6234                 6364                 6452                 6346                 6397  		
STATISTIC 22          126.48718882973984    1.161694440069272   124.56105081081981   127.07062004072462                  128   125.33306522772703    127.3105339734137  		                10.1    11.51279481465923                    1                    4                   31                    2                   21  		                  62                    0                   62                   62                   62                   62                   62  		 0.11268698576268248  1.18808746374339E-02  0.09647365210527055  0.11122960014324408  0.14182621145108124  0.10674152735789838  0.11575651916283479  		               104.3   0.8232726023489574                  103                  104                  106                  104                  105  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              5308.5    86.33172456673542                 5209                 5373                 5406                 5234                 5391  		              6653.3   60.314085327488286                 6541                 6662                 6748                 6622                 6702  		
STATISTIC 23          126.53888148473857   1.1675185855709311   124.56105081081981   127.07062004072462                  128   125.53030917394129   127.53102411854627  		                12.4   10.394442959795606                    3                    9                   31                    5                   21  		                  65                    0                   65                   65                   65                   65                   65  		 0.11541201986759342  1.22978016779868E-02  0.10167025706302533  0.11504136746645356  0.14382807255623764  0.10420181780073488  0.12016005667525263  		               104.1   1.5238839267547826                  102                  104                  107                  103                  105  		                 0.1  0.31622776601683794                    0                    0                    1                    0                    0  		              5464.8    76.49662301916328                 5381                 5525                 5550                 5390                 5532  		              6943.6    60.00592563329443                 6840                 6954                 7038                 6907                 6995  		
STATISTIC 24          126.67642411993901    1.275100992807164   124.56865018656148   127.07062004072462                  128   125.53030917394129                  128  		                  14    10.98483803552272                    1                   11                   31                    6                   28  		                  67                    0                   67                   67                   67                   67                   67  		 0.11080753518398581  1.38435126873484E-02  0.09449252170175038  0.10811321299454411  0.14292154457419326  0.10463232018216521  0.11666331793555287  		               103.9    1.100504934614318                  102                  104                  106                  103                  104  		                 0.3  0.48304589153964794                    0                    0                    1                    0                    1  		              5539.6    83.24288424709422                 5443                 5603                 5628                 5461                 5625  		              7142.5    67.94155985518404                 7037                 7163                 7254                 7086                 7191  		
STATISTIC 25          126.88795534408587   1.2432496013033074   124.56865018656148   127.07062004072462                  128   126.07966362973285                  128  		                15.7   13.375350462698163                    2                   14                   39                    4                   26  		                  70                    0                   70                   70                   70                   70                   70  		 0.11229991739114334  1.57466417956821E-02  0.09059132664925552  0.11327523329684508  0.14684931499026713   0.0993409423535749  0.11778724072647362  		               103.5   0.8498365855987975                  102                  104                  105                  103                  104  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              5638.1    84.91361623567549                 5546                 5697                 5737                 5562                 5719  		              7438.9    78.43957334575461                 7319                 7482                 7562                 7372                 7490  		
STATISTIC 26          127.07268975566595   1.0007801762416397   125.19527629102413   127.25340159799418                  128   126.07966362973285                  128  		                14.1    9.267026371915524                    5                   11                   33                    7                   23  		                  73                    0                   73                   73                   73                   73                   73  		 0.10701869305739124  0.01527515812126538  0.08794435184990143  0.10957958379282365   0.1423577404798428   0.0962948850136992  0.11275773895560796  		               103.4    1.577621275493026                  101                  103                  106                  102                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              5748.7    83.81997905566153                 5646                 5806                 5846                 5671                 5828  		                7741    84.19290020212182                 7622                 7781                 7871                 7667                 7798  		
STATISTIC 27          127.07268975566595   1.0007801762416397   125.19527629102413   127.25340159799418                  128   126.07966362973285                  128  		                15.6    8.030497424748289                    3                   16                   28                   10                   19  		                  76                    0                   76                   76                   76                   76                   76  		 0.11182843029475328  9.55677466351006E-03  0.09428196992465722  0.11228336274468745  0.12722146560715736  0.10829223319412168  0.11646511540396053  		                 103   0.9428090415820634                  102                  103                  105                  102                  103  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		                5860    82.90154803540563                 5756                 5916                 5956                 5796                 5938  		              8035.7    82.98199269187117                 7917                 8073                 8173                 7981                 8089  		
STATISTIC 28          127.09428083440858   0.9571541576117365   125.41118707845067   127.25340159799418                  128   126.07966362973285                  128  		                16.6    4.623610902506588                   10                   16                   24                   13                   20  		                  79                    0                   79                   79                   79                   79                   79  		 0.10906125355977163  6.82391723651135E-03  0.09733928404187767  0.11142365227246048  0.11702576728683371  0.10317842131966855  0.11356880531207618  		               103.2    1.751190071542011                  100                  103                  106                  102                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              5991.1     88.5907569796058                 5890                 6045                 6096                 5912                 6078  		              8333.9    88.48659659957053                 8199                 8363                 8479                 8290                 8396  		
STATISTIC 29          127.15526612131161   0.8913886696758747   125.41118707845067   127.25340159799418                  128   126.43865360427266                  128  		                18.1    10.22469776787776                    2                   21                   31                   11                   27  		                  81                    0                   81                   81                   81                   81                   81  		 0.10928009882252299  0.00880105251308621  0.09199397987449638   0.1090821808440218  0.12220270442296051  0.10463027854455502  0.11560753158163832  		               103.8   1.8135294011649041                  100                  104                  106                  103                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6050.5    88.63815331008551                 5952                 6107                 6159                 5968                 6140  		              8530.5    97.25481993197047                 8376                 8547                 8696                 8484                 8597  		
STATISTIC 30          127.18399665273117   0.8701009254556893   125.41118707845067   127.25340159799418                  128   126.72595891846802                  128  		                17.2    6.972963661329536                    2                   21                   25                   16                   22  		                  84                    0                   84                   84                   84                   84                   84  		 0.11077084016197906  0.00771707914447975  0.10116048525498435  0.11010351990693634   0.1248599337613918  0.10502610853386263  0.11566913772283105  		               103.7    2.002775851440135                  100                  104                  106                  103                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6152.4    86.75661998434738                 6053                 6213                 6253                 6077                 6235  		              8825.3   101.81470096865178                 8681                 8822                 8998                 8760                 8897  		
STATISTIC 31          127.28334700892728   0.8029454343415415   125.41118707845067   127.25340159799418                  128   127.07062004072462                  128  		                20.6    8.846845012017935                    7                   24                   29                   13                   29  		                  87                    0                   87                   87                   87                   87                   87  		 0.10838970931930829  3.83758073990453E-03   0.1017951293392259   0.1088755087625249  0.11435478158209904    0.105354789934124  0.11173911672487993  		               104.3    2.110818693198495                  100                  104                  107                  103                  106  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6230.5    86.82453570276088                 6131                 6291                 6331                 6156                 6313  		              9112.3   107.39547890340421                 8951                 9113                 9298                 9038                 9199  		
STATISTIC 32          127.28334700892728   0.8029454343415415   125.41118707845067   127.25340159799418                  128   127.07062004072462                  128  		                21.1    9.643074659510257                    4                   25                   38                   15                   27  		                  90                    0                   90                   90                   90                   90                   90  		  0.1072469511402477  6.43722743599911E-03    0.096732274226186  0.10998403196747639  0.11796434200755045  0.10089441274050459  0.11068889067751983  		                 104    1.699673171197595                  101                  104                  107                  103                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6324.4    83.58388999480712                 6225                 6385                 6422                 6250                 6407  		              9402.6     111.807572790624                 9236                 9411                 9598                 9322                 9498  		
STATISTIC 33          127.28334700892728   0.8029454343415415   125.41118707845067   127.25340159799418                  128   127.07062004072462                  128  		                19.2    6.988880056521533                    7                   21                   30                   15                   25  		                  93                    0                   93                   93                   93                   93                   93  		 0.10362795768629082  7.28633296198247E-03   0.0925183257044507  0.10676340319443896  0.11554151559059654  0.09935101108428164  0.10851412268000071  		                 103   1.8856180831641267                  100                  103                  106                  102                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6423.9    83.74359013611871                 6334                 6478                 6531                 6343                 6500  		              9688.4   115.44907487237063                 9537                 9696                 9891                 9588                 9781  		
STATISTIC 34          127.28334700892728   0.8029454343415415   125.41118707845067   127.25340159799418                  128   127.07062004072462                  128  		                21.7    8.327331171776734                    7                   25                   33                   17                   28  		                  95                    0                   95                   95                   95                   95                   95  		 0.10730154998495747  0.01177826901559136  0.08702405359300658  0.10496591654608992  0.12448547219597407  0.10010911242349688  0.11722372947348811  		               104.2   1.6193277068656822                  102                  104                  107                  103                  105  		                 0.4   0.5163977794943222                    0                    0                    1                    0                    1  		              6486.5    87.03543339736217                 6396                 6541                 6596                 6406                 6578  		              9878.6   121.78323183243621                 9722                 9879                10102                 9760                 9970  		
