                    ____________________________________________________________________BestFitness____________________________________________________________________ 		____________________________________________________________________Generation_____________________________________________________________________ 		____________________________________________________________________Individuals____________________________________________________________________ 		____________________________________________________________________SucessRate_____________________________________________________________________ 		_______________________________________________________________________Time________________________________________________________________________ 		___________________________________________________________________FunctionCalls___________________________________________________________________ 		
                                    MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		                MEAN                  STD                  MIN               MEDIAN                  MAX                   Q1                   Q3  		
STATISTIC 149         127.74259613597602   0.5633603305337322   126.39196371021326                  128                  128                  128                  128  		                 269                    0                  269                  269                  269                  269                  269  		               124.2    3.552776691859885                  116                  126                  127                  122                  127  		                 0.8  0.42163702135578385                    0                    1                    1                    1                    1  		             18723.2    99.99422205524601                18495                18760                18820                18658                18801  		             26076.2   328.21327754312125                25623                26169                26541                25704                26319  		
STATISTIC 150         127.77204424921646   0.4875049229811637   126.68644484261772                  128                  128                  128                  128  		                 271                    0                  271                  271                  271                  271                  271  		                 122    4.346134936801766                  115                  123                  129                  120                  125  		                 0.8  0.42163702135578385                    0                    1                    1                    1                    1  		             18955.8    81.27702969194284                18760                18963                19046                18934                19004  		             26257.9   332.33933461642926                25809                26372                26722                25874                26493  		
STATISTIC 151          127.7936353279591  0.43616000190177734   126.90235563004426                  128                  128                  128                  128  		                 272                    0                  272                  272                  272                  272                  272  		                 123    4.988876515698588                  113                  124                  130                  120                  125  		                 0.8  0.42163702135578385                    0                    1                    1                    1                    1  		             18979.8    79.73121513344739                18792                18995                19078                18951                19029  		             26351.1   332.08782305616063                25895                26471                26818                25966                26588  		
STATISTIC 152         127.82174689611641  0.42526120580058874   126.68644484261772                  128                  128                  128                  128  		                 274                    0                  274                  274                  274                  274                  274  		               122.7    6.429964575675755                  109                  125                  134                  120                  125  		                 0.8  0.42163702135578385                    0                    1                    1                    1                    1  		             19118.3    77.79610101619963                18932                19135                19203                19091                19169  		             26537.2    336.4747968108923                26072                26669                27014                26149                26770  		
STATISTIC 153         127.84333797485905  0.36199012249030205   126.90235563004426                  128                  128                  128                  128  		                 276                    0                  276                  276                  276                  276                  276  		               123.5    5.233439489369194                  113                  125                  130                  122                  127  		                 0.8  0.42163702135578385                    0                    1                    1                    1                    1  		             19266.8    79.58056714208608                19073                19276                19359                19246                19316  		             26725.4    338.7713748893228                26259                26862                27215                26340                26959  		
STATISTIC 154         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 278                    0                  278                  278                  278                  278                  278  		               123.3   3.0568684048295394                  119                  124                  128                  120                  125  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19307.8    79.73121513344739                19120                19323                19406                19279                19357  		             26906.8    339.4972753941368                26444                27040                27405                26524                27155  		
STATISTIC 155         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 280                    0                  280                  280                  280                  280                  280  		               121.9    5.801340841181021                  108                  124                  128                  122                  125  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19435.8    76.30028396619987                19260                19463                19531                19404                19482  		             27091.6    341.0663669531552                26633                27219                27582                26714                27342  		
STATISTIC 156         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 281                    0                  281                  281                  281                  281                  281  		               123.6    3.893013685508299                  114                  125                  127                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19468.1    61.57461598210686                19385                19463                19566                19419                19523  		             27180.1   342.68107946336903                26718                27301                27667                26796                27436  		
STATISTIC 157         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 283                    0                  283                  283                  283                  283                  283  		               122.9    5.065131346328041                  111                  125                  128                  121                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19737.3    83.64348948557047                19542                19760                19828                19701                19794  		             27358.8   343.80446639209543                26886                27475                27841                26971                27621  		
STATISTIC 158         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 285                    0                  285                  285                  285                  285                  285  		               122.4    3.238655413730865                  116                  123                  126                  120                  125  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19869.8    79.73121513344739                19682                19885                19968                19841                19919  		             27536.2   351.18554766523533                27055                27651                28018                27135                27820  		
STATISTIC 159         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 287                    0                  287                  287                  287                  287                  287  		               122.5   2.0138409955990952                  119                  123                  125                  121                  124  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             19999.6    78.43638611433639                19823                20026                20109                19966                20044  		             27720.4    352.1095789033766                27242                27839                28204                27324                28002  		
STATISTIC 160         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 289                    0                  289                  289                  289                  289                  289  		               124.9   3.2472210341219148                  121                  125                  130                  121                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20109.3    75.83908403096697                19932                20135                20203                20076                20154  		             27900.8     350.365777121311                27432                28015                28376                27511                28195  		
STATISTIC 161         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 290                    0                  290                  290                  290                  290                  290  		               124.3   3.1640339933559116                  120                  125                  129                  121                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20119.8    79.73121513344739                19932                20135                20218                20091                20169  		             27989.8    349.8313244345022                27524                28108                28465                27599                28279  		
STATISTIC 162         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 292                    0                  292                  292                  292                  292                  292  		               124.1   3.0713731999437464                  119                  124                  128                  122                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20266.8    79.58056714208608                20073                20276                20359                20246                20316  		             28167.6   348.67820248596917                27705                28281                28647                27776                28448  		
STATISTIC 163         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 294                    0                  294                  294                  294                  294                  294  		               125.4   3.4058772731851854                  120                  126                  130                  122                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20390.2     74.9722911777001                20213                20416                20468                20357                20450  		             28341.9    345.6312903787018                27878                28452                28825                27953                28622  		
STATISTIC 164         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 296                    0                  296                  296                  296                  296                  296  		               123.3    2.983286778035368                  119                  124                  129                  121                  125  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20449.7    48.34838845976223                20354                20454                20531                20426                20473  		             28521.7    343.1876875543924                28071                28630                29002                28134                28804  		
STATISTIC 165         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 298                    0                  298                  298                  298                  298                  298  		               125.9   3.6347092196089723                  120                  126                  130                  123                  130  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20583.8     89.0989462463593                20385                20613                20698                20544                20648  		             28702.4    345.0636656231585                28266                28809                29203                28311                28981  		
STATISTIC 166         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 299                    0                  299                  299                  299                  299                  299  		               124.8   2.6161889160466014                  120                  125                  130                  124                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20697.8    79.73121513344739                20510                20713                20796                20669                20747  		             28792.6     343.071162038111                28357                28905                29286                28403                29076  		
STATISTIC 167         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 301                    0                  301                  301                  301                  301                  301  		               123.4    3.687817782917067                  117                  123                  129                  122                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20866.4    94.88027543501484                20666                20894                21031                20825                20916  		             28971.6    342.9756065183416                28530                29085                29452                28579                29261  		
STATISTIC 168         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 303                    0                  303                  303                  303                  303                  303  		                 125   1.8257418583505538                  122                  126                  128                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             20978.8    79.73121513377964                20791                20994                21077                20950                21028  		             29145.6    343.7069811465087                28709                29265                29638                28766                29435  		
STATISTIC 169         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 305                    0                  305                  305                  305                  305                  305  		               126.3   2.2135943621180116                  123                  127                  129                  125                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21118.2    77.67567901958435                20932                21135                21202                21091                21169  		             29326.3     346.408894548429                28892                29447                29823                28942                29629  		
STATISTIC 170         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 307                    0                  307                  307                  307                  307                  307  		               123.7    5.078276172963571                  114                  125                  130                  121                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21284.1    83.03740790191326                21120                21309                21388                21232                21343  		             29502.5   346.59558566144494                29066                29630                29992                29122                29806  		
STATISTIC 171         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 308                    0                  308                  308                  308                  308                  308  		               125.9    2.846049894151428                  122                  127                  130                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21377.8    80.88235626882998                21182                21385                21468                21357                21426  		             29592.6   348.15520166213525                29156                29726                30074                29212                29903  		
STATISTIC 172         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 310                    0                  310                  310                  310                  310                  310  		               124.5    3.064129385141706                  119                  125                  130                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21512.3    79.24792321175185                21323                21526                21609                21486                21560  		               29769    347.1112533788299                29332                29911                30257                29395                30061  		
STATISTIC 173         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 312                    0                  312                  312                  312                  312                  312  		               124.3   1.8287822299128704                  122                  124                  127                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21671.5    79.22857228719111                21479                21685                21765                21642                21716  		             29951.2    346.7165989681521                29500                30102                30429                29579                30254  		
STATISTIC 174         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 314                    0                  314                  314                  314                  314                  314  		               124.3    1.888562063228877                  121                  125                  127                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21846.3    72.72635163587273                21729                21840                21992                21798                21872  		             30130.9    347.5199274861193                29677                30288                30615                29758                30430  		
STATISTIC 175         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 316                    0                  316                  316                  316                  316                  316  		               125.2   3.9944405810521455                  120                  125                  133                  121                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21963.8    79.73121513377964                21776                21979                22062                21935                22013  		             30314.1   348.75570883413803                29857                30480                30802                29935                30609  		
STATISTIC 176         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 317                    0                  317                  317                  317                  317                  317  		               125.8   3.1552425509865643                  119                  126                  130                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             21978.8    79.73121513377964                21791                21994                22077                21950                22028  		             30401.8   350.19829303479884                29936                30573                30879                30020                30709  		
STATISTIC 177         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 319                    0                  319                  319                  319                  319                  319  		               126.2    3.047767853510096                  121                  126                  130                  124                  130  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22124.6     78.2321332102371                21932                22135                22218                22107                22169  		             30584.2    355.4930222788223                30116                30764                31075                30201                30898  		
STATISTIC 178         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 321                    0                  321                  321                  321                  321                  321  		               125.3     3.86005181312384                  118                  127                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22260.8    79.73121513377964                22073                22276                22359                22232                22310  		               30767    354.5977376627713                30282                30948                31256                30397                31079  		
STATISTIC 179         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 323                    0                  323                  323                  323                  323                  323  		               124.9   3.1428932176860753                  120                  126                  131                  123                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22299.6    88.42096282344069                22104                22307                22419                22263                22367  		             30945.4    352.0139517436487                30449                31117                31431                30588                31254  		
STATISTIC 180         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 325                    0                  325                  325                  325                  325                  325  		               126.2   2.0976176963404574                  123                  127                  129                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22438.2    79.59731988814522                22244                22447                22530                22418                22488  		             31127.1   353.58338636178695                30634                31300                31616                30764                31432  		
STATISTIC 181         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 326                    0                  326                  326                  326                  326                  326  		               126.5   3.6285901761795403                  122                  125                  132                  124                  130  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22457.4    76.62491616788492                22276                22463                22546                22435                22504  		             31218.8   354.87894649684284                30724                31397                31708                30855                31524  		
STATISTIC 182         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 328                    0                  328                  328                  328                  328                  328  		               125.9   3.0713731999437464                  119                  127                  129                  124                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22611.6     87.5343742002208                22416                22619                22722                22575                22679  		             31400.7    353.5496350507052                30900                31575                31882                31032                31707  		
STATISTIC 183         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 330                    0                  330                  330                  330                  330                  330  		               126.6    4.325634186002148                  119                  127                  133                  124                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             22779.5    63.33903483108448                22651                22801                22859                22736                22836  		               31583    356.1363658924922                31090                31765                32068                31224                31894  		
STATISTIC 184         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 332                    0                  332                  332                  332                  332                  332  		                 126    3.197221015541813                  121                  127                  129                  123                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               23029    79.19876542247641                22838                23041                23124                23001                23075  		               31762   353.18298688105324                31269                31937                32239                31410                32072  		
STATISTIC 185         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 334                    0                  334                  334                  334                  334                  334  		               126.8   3.4896672875473995                  121                  128                  133                  124                  129  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23166.8    79.73121513377964                22979                23182                23265                23138                23216  		             31941.9    347.3788997621439                31457                32108                32411                31601                32247  		
STATISTIC 186         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 335                    0                  335                  335                  335                  335                  335  		               126.8    3.425395354310796                  122                  127                  133                  124                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23183.5    77.31932344361128                22994                23197                23265                23157                23231  		             32030.2   348.87718310163433                31541                32210                32496                31689                32344  		
STATISTIC 187         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 337                    0                  337                  337                  337                  337                  337  		               125.6    3.657564459825299                  119                  127                  131                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23330.8    81.27702969226878                23135                23338                23421                23309                23379  		               32212    349.8377401659867                31730                32395                32679                31873                32520  		
STATISTIC 188         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 339                    0                  339                  339                  339                  339                  339  		                 124    2.260776661041756                  121                  124                  127                  122                  126  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23463.8    79.73121513377964                23276                23479                23562                23435                23513  		             32388.9     350.737777960753                31912                32578                32860                32042                32702  		
STATISTIC 189         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 341                    0                  341                  341                  341                  341                  341  		               125.7   2.2135943621180116                  122                  126                  129                  124                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23580.8    82.44971531544509                23385                23604                23687                23559                23638  		             32565.7    350.3132090636704                32077                32758                33035                32221                32883  		
STATISTIC 190         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 343                    0                  343                  343                  343                  343                  343  		               125.4    3.777124126457326                  120                  128                  131                  122                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23734.2    78.95680957219689                23545                23748                23829                23708                23782  		             32750.2   353.09073432576656                32260                32940                33224                32393                33062  		
STATISTIC 191         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 344                    0                  344                  344                  344                  344                  344  		               126.5    2.068278940998476                  123                  127                  130                  125                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23761.6    76.67130420728803                23577                23780                23847                23736                23805  		               32838   352.55354203297975                32346                33031                33309                32481                33148  		
STATISTIC 192         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 346                    0                  346                  346                  346                  346                  346  		               124.6    3.747591819347966                  118                  125                  131                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             23904.8    79.73121513377964                23717                23920                24003                23876                23954  		             33017.2    355.5774021066739                32524                33205                33493                32660                33338  		
STATISTIC 193         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 348                    0                  348                  348                  348                  348                  348  		               124.4   4.2739521132864855                  118                  126                  130                  120                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             24019.3    74.75448704509796                23842                24030                24113                24000                24064  		             33200.3    355.8183213071246                32701                33381                33680                32846                33514  		
STATISTIC 194         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 350                    0                  350                  350                  350                  350                  350  		               124.4   3.0623157540947883                  120                  125                  129                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             24172.3    79.73016994866113                23983                24186                24269                24142                24220  		               33380    358.4590477152012                32881                33561                33852                33010                33704  		
STATISTIC 195         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 352                    0                  352                  352                  352                  352                  352  		               125.6    2.875181153712931                  122                  126                  131                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		               24314    79.19876542247641                24123                24326                24409                24286                24360  		             33555.3   363.32233928326593                33049                33746                34024                33192                33883  		
STATISTIC 196         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 353                    0                  353                  353                  353                  353                  353  		               124.9   4.0124805295476955                  119                  125                  133                  123                  127  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             24331.6    74.98325739021014                24155                24342                24425                24302                24376  		             33647.1   363.32796632115827                33143                33838                34116                33285                33975  		
STATISTIC 197         127.89023556300442  0.34710562699151776   126.90235563004426                  128                  128                  128                  128  		                 355                    0                  355                  355                  355                  355                  355  		                 126   3.5276684147527875                  122                  126                  133                  123                  128  		                 0.9    0.316227766016838                    0                    1                    1                    1                    1  		             24459.8    81.27702969226878                24264                24467                24550                24438                24508  		             33823.3    362.5870163760512                33329                34022                34294                33457                34145  		
